Module,statements,missing,excluded,branches,partial,coverage
tests/unittests/test_importer.py,5,0,0,0,0,100%
tests/unittests/test_log.py,49,0,0,0,0,100%
tests/unittests/test_merging.py,176,2,0,58,4,97%
tests/unittests/test_net.py,1812,20,0,238,21,98%
tests/unittests/test_net_activators.py,140,0,0,32,0,100%
tests/unittests/test_net_freebsd.py,40,2,0,10,3,90%
tests/unittests/test_netinfo.py,144,3,0,34,3,97%
tests/unittests/test_pathprefix2dict.py,29,0,0,0,0,100%
tests/unittests/test_persistence.py,47,0,0,2,0,100%
tests/unittests/test_registry.py,19,0,0,0,0,100%
tests/unittests/test_render_template.py,47,0,0,14,0,100%
tests/unittests/test_safeyaml.py,9,0,0,0,0,100%
tests/unittests/test_simpletable.py,37,0,0,8,0,100%
tests/unittests/test_ssh_util.py,515,6,0,38,0,99%
tests/unittests/test_stages.py,274,4,0,12,0,99%
tests/unittests/test_subp.py,126,0,0,12,0,100%
tests/unittests/test_temp_utils.py,53,0,0,6,0,100%
tests/unittests/test_templating.py,108,5,0,6,0,96%
tests/unittests/test_upgrade.py,31,0,0,2,0,100%
tests/unittests/test_url_helper.py,199,2,0,36,1,99%
tests/unittests/test_util.py,1396,3,0,138,5,99%
tests/unittests/test_version.py,16,0,0,0,0,100%
tests/unittests/util.py,115,25,0,14,2,79%
tools/read-version,78,33,0,29,2,53%
tools/render-template,19,0,0,2,1,95%
tools/test_tools.py,31,5,0,10,3,80%
Total,61777,6569,0,16973,1784,87%
