File,statements,missing,excluded,branches,partial,coverage
tests/unittests/test_net.py,1699,17,0,106,17,98%
tests/unittests/test_net_activators.py,140,0,0,10,0,100%
tests/unittests/test_net_freebsd.py,40,2,0,6,3,89%
tests/unittests/test_netinfo.py,143,3,0,16,3,96%
tests/unittests/test_pathprefix2dict.py,29,0,0,0,0,100%
tests/unittests/test_persistence.py,46,0,0,0,0,100%
tests/unittests/test_registry.py,19,0,0,0,0,100%
tests/unittests/test_render_template.py,47,0,0,2,0,100%
tests/unittests/test_safeyaml.py,8,0,0,0,0,100%
tests/unittests/test_simpletable.py,36,0,0,8,0,100%
tests/unittests/test_ssh_util.py,515,6,0,30,0,99%
tests/unittests/test_stages.py,273,4,0,6,0,99%
tests/unittests/test_subp.py,125,0,0,0,0,100%
tests/unittests/test_temp_utils.py,52,0,0,0,0,100%
tests/unittests/test_templating.py,108,5,0,2,0,95%
tests/unittests/test_upgrade.py,30,0,0,2,0,100%
tests/unittests/test_url_helper.py,199,2,0,12,0,99%
tests/unittests/test_util.py,1395,73,0,50,5,94%
tests/unittests/test_version.py,16,0,0,0,0,100%
tests/unittests/util.py,115,33,0,12,2,72%
tools/read-version,78,33,0,26,2,55%
tools/render-template,19,0,0,2,1,95%
tools/test_tools.py,31,5,0,6,3,78%
Total,61371,11445,0,13690,1720,79%
